"0010","0001","7005"
"0010","0001","7006"
"0010","0001","7007"
"0010","0001","7008"
"0010","0001","7009"
"0010","0001","7010"
"0010","0001","7011"
"0010","0001","7012"
"0010","0001","7013"
"0010","0001","7014"
"0010","0001","9999"
"0011","0001","1001"
"0011","0001","1002"
"0011","0001","1003"
"0011","0001","1004"
"0011","0001","1005"
"0011","0001","1006"
"0011","0001","1007"
"0011","0001","1008"
"0011","0001","1009"
"0011","0001","1010"
"0011","0001","1011"
"0011","0001","1012"
"0011","0001","1039"
"0012","0001","1001"
"0012","0001","1002"
"0012","0001","1003"
"0012","0001","1004"
"0012","0001","1005"
"0012","0001","1006"
"0012","0001","1007"
"0012","0001","1008"
"0012","0001","1009"
"0012","0001","1010"
"0012","0001","1011"
"0012","0001","1012"
"0012","0001","1013"
"0012","0001","1014"
"0012","0001","1015"
"0012","0001","1016"
"0012","0001","1017"
"0012","0001","1018"
"0012","0001","1019"
"0012","0001","1020"
"0012","0001","1021"
"0012","0001","1022"
"0012","0001","1023"
"0012","0001","1024"
"0012","0001","1025"
"0012","0001","1026"
"0012","0001","1027"
"0012","0001","1028"
"0012","0001","1029"
"0012","0001","1030"
"0012","0001","1031"
"0012","0001","1032"
"0012","0001","9999"
"0013","0001","1001"
"0013","0001","1002"
"0013","0001","1003"
"0013","0001","1004"
"0013","0001","1006"
"0013","0001","1007"
"0013","0001","1008"
"0013","0001","1009"
"0013","0001","1010"
"0013","0001","1011"
"0013","0001","1012"
"0013","0001","2001"
"0013","0001","2002"
"0013","0001","2003"
"0013","0001","2004"
"0013","0001","2005"
"0013","0001","2006"
"0013","0001","2007"
"0013","0001","2008"
"0013","0001","2009"
"0013","0001","2010"
"0013","0001","2011"
"0013","0001","2012"
"0013","0001","2013"
"0013","0001","2014"
"0013","0001","2015"
"0013","0001","2016"
"0013","0001","2017"
"0013","0001","2018"
"0013","0001","2019"
"0013","0001","2020"
"0013","0001","2021"
"0013","0001","2022"
"0013","0001","2023"
"0013","0001","2024"
"0013","0001","2025"
"0013","0001","2026"
"0013","0001","2027"
"0013","0001","2028"
"0013","0001","2029"
"0013","0001","2030"
"0013","0001","3001"
"0013","0001","3002"
"0013","0001","3003"
"0013","0001","3004"
"0013","0001","3005"
"0013","0001","3006"
"0013","0001","3007"
"0013","0001","3008"
"0013","0001","3009"
"0013","0001","3010"
"0013","0001","3011"
"0013","0001","3012"
"0013","0001","3013"
"0013","0001","3014"
"0013","0001","3015"
"0013","0001","3016"
"0013","0001","3017"
"0013","0001","3018"
"0013","0001","3019"
"0013","0001","3020"
"0013","0001","3021"
"0013","0001","3022"
"0013","0001","3023"
"0013","0001","3024"
"0013","0001","3025"
"0013","0001","3026"
"0013","0001","3027"
"0013","0001","3028"
"0013","0001","3029"
"0013","0001","3030"
"0013","0001","3031"
"0013","0001","3032"
"0013","0001","3033"
"0013","0001","3034"
"0013","0001","3035"
"0013","0001","3036"
"0013","0001","9999"
"0014","0001","1001"
"0014","0001","1002"
"0014","0001","1003"
"0014","0001","1004"
"0014","0001","1005"
"0014","0001","1006"
"0014","0001","1007"
"0014","0001","1008"
"0014","0001","1009"
"0015","0001","1001"
"0015","0001","1002"
"0015","0001","1003"
"0015","0001","1004"
"0015","0001","1005"
"0015","0001","1006"
"0015","0001","1007"
"0015","0001","1008"
"0015","0001","1009"
"0015","0001","1010"
"0015","0001","1011"
"0015","0001","9999"
"0017","0001","1001"
"0017","0001","1002"
"0017","0001","1003"
"0017","0001","1004"
"0017","0001","1005"
"0017","0001","1006"
"0017","0001","1007"
"0017","0001","1008"
"0017","0001","1009"
"0017","0001","1010"
"0017","0001","1011"
"0017","0001","1012"
"0017","0001","1013"
"0017","0001","1014"
"0017","0001","1015"
"0017","0001","1016"
"0017","0001","1017"
"0017","0001","1018"
"0017","0001","1019"
"0017","0001","1020"
"0017","0001","1021"
"0017","0001","1022"
"0017","0001","9999"
"0018","0001","1001"
"0018","0001","1002"
"0018","0001","1003"
"0018","0001","1004"
"0018","0001","1005"
"0018","0001","1007"
"0018","0001","1008"
"0018","0001","1009"
"0018","0001","1010"
"0018","0001","1011"
"0018","0001","1012"
"0018","0001","1013"
"0018","0001","1014"
"0018","0001","1015"
"0018","0001","1016"
"0018","0001","1017"
"0018","0001","1018"
"0018","0001","1019"
"0018","0001","1020"
"0018","0001","1021"
"0018","0001","1022"
"0018","0001","1023"
"0018","0001","1024"
"0018","0001","1025"
"0018","0001","1027"
"0018","0001","1028"
"0018","0001","1029"
"0018","0001","1030"
"0018","0001","1031"
"0018","0001","1032"
"0018","0001","1033"
"0018","0001","1034"
"0018","0001","1035"
"0018","0001","1036"
"0018","0001","1037"
"0018","0001","1038"
"0018","0001","9999"
"0019","0001","1001"
"0019","0001","1002"
"0019","0001","1003"
"0019","0001","1004"
"0019","0001","1005"
"0019","0001","1006"
"0019","0001","9999"
"0020","0001","1001"
"0020","0001","1002"
"0020","0001","1003"
"0020","0001","1004"
"0020","0001","1005"
"0020","0001","1006"
"0020","0001","1007"
"0020","0001","1008"
"0020","0001","1009"
"0020","0001","1010"
"0020","0001","1011"
"0020","0001","1012"
"0020","0001","1013"
"0020","0001","1014"
"0020","0001","9999"
"0021","0001","1001"
"0021","0001","1002"
"0021","0001","1003"
"0021","0001","1004"
"0021","0001","1005"
"0021","0001","1006"
"0021","0001","1007"
"0021","0001","1008"
"0021","0001","1009"
"0021","0001","1010"
"0021","0001","1011"
"0021","0001","9999"
"0022","0001","1001"
"0022","0001","1002"
"0022","0001","1003"
"0022","0001","1004"
"0022","0001","1005"
"0022","0001","1006"
"0022","0001","1007"
"0022","0001","1008"
"0022","0001","1009"
"0022","0001","1011"
"0022","0001","1012"
"0022","0001","1013"
"0022","0001","1014"
"0022","0001","1015"
"0022","0001","1016"
"0022","0001","1017"
"0022","0001","1018"
"0022","0001","1019"
"0022","0001","2001"
"0022","0001","2002"
"0022","0001","2003"
"0022","0001","2004"
"0022","0001","2005"
"0022","0001","2006"
"0022","0001","2007"
"0022","0001","2008"
"0022","0001","2009"
"0022","0001","2010"
"0022","0001","2011"
"0022","0001","2012"
"0022","0001","3001"
"0022","0001","3002"
"0022","0001","3003"
"0022","0001","3004"
"0022","0001","3005"
"0022","0001","3006"
"0022","0001","3007"
"0022","0001","3008"
"0022","0001","3009"
"0022","0001","3010"
"0022","0001","3011"
"0022","0001","3012"
"0022","0001","3013"
"0022","0001","4001"
"0022","0001","4002"
"0022","0001","4003"
"0022","0001","4004"
"0022","0001","4005"
"0022","0001","4006"
"0022","0001","4007"
"0022","0001","4008"
"0022","0001","4009"
"0022","0001","4010"
"0022","0001","4011"
"0022","0001","4012"
"0022","0001","4013"
"0022","0001","4014"
"0022","0001","4015"
"0022","0001","4016"
"0022","0001","4017"
"0022","0001","4018"
"0022","0001","4019"
"0022","0001","4020"
"0022","0001","4021"
"0022","0001","4022"
"0022","0001","4023"
"0022","0001","4024"
"0022","0001","9999"
"0023","0001","1001"
"0023","0001","1002"
"0023","0001","1003"
"0023","0001","1004"
"0023","0001","1005"
"0023","0001","1006"
"0023","0001","1007"
"0023","0001","1008"
"0023","0001","1009"
"0023","0001","1010"
"0023","0001","1011"
"0023","0001","1012"
"0023","0001","1013"
"0023","0001","1014"
"0023","0001","1015"
"0023","0001","1016"
"0023","0001","1017"
"0023","0001","1018"
"0023","0001","1019"
"0023","0001","1020"
"0023","0001","1021"
"0023","0001","1022"
"0023","0001","1023"
"0023","0001","1024"
"0023","0001","1025"
"0023","0001","1026"
"0023","0001","1027"
"0023","0001","1028"
"0023","0001","1029"
"0023","0001","1030"
"0023","0001","1031"
"0023","0001","1032"
"0023","0001","1033"
"0023","0001","1034"
"0023","0001","1035"
"0023","0001","1036"
"0023","0001","1037"
"0023","0001","1038"
"0023","0001","1039"
"0023","0001","1040"
"0023","0001","1041"
"0023","0001","1042"
"0023","0001","1043"
"0023","0001","1044"
"0023","0001","1045"
"0023","0001","1046"
"0023","0001","1047"
"0023","0001","1048"
"0023","0001","1049"
"0023","0001","1050"
"0023","0001","1051"
"0023","0001","1052"
"0023","0001","1053"
"0023","0001","1054"
"0023","0001","1055"
"0023","0001","1056"
"0023","0001","1057"
"0023","0001","1058"
"0023","0001","1059"
"0023","0001","1060"
"0023","0001","1061"
"0023","0001","9999"
"0024","0001","1001"
"0024","0001","1002"
"0024","0001","1003"
"0024","0001","1004"
"0024","0001","1005"
"0024","0001","1006"
"0024","0001","1007"
"0024","0001","9999"
"0025","0001","1001"
"0025","0001","1002"
"0025","0001","1003"
"0025","0001","1004"
"0025","0001","1005"
"0025","0001","1006"
"0025","0001","1007"
"0025","0001","1008"
"0025","0001","1009"
"0025","0001","1010"
"0025","0001","1011"
"0025","0001","1012"
"0025","0001","1013"
"0025","0001","1014"
"0025","0001","1015"
"0025","0001","1016"
"0025","0001","9999"
"0026","0001","1001"
"0026","0001","1002"
"0026","0001","1003"
"0026","0001","1004"
"0026","0001","1005"
"0026","0001","1006"
"0026","0001","1007"
"0026","0001","1008"
"0026","0001","1009"
"0026","0001","1010"
"0026","0001","1011"
"0026","0001","1012"
"0026","0001","1013"
"0026","0001","1014"
"0026","0001","1015"
"0026","0001","1016"
"0026","0001","1017"
"0026","0001","1018"
"0026","0001","1019"
"0026","0001","1020"
"0026","0001","1021"
"0026","0001","1022"
"0026","0001","1023"
"0026","0001","1024"
"0026","0001","1025"
"0026","0001","1026"
"0026","0001","1027"
"0026","0001","1028"
"0026","0001","1029"
"0026","0001","1030"
"0026","0001","1031"
"0026","0001","1032"
"0026","0001","1033"
"0026","0001","1034"
"0026","0001","1035"
"0026","0001","1036"
"0026","0001","1037"
"0026","0001","1038"
"0026","0001","1039"
"0026","0001","1040"
"0026","0001","1041"
"0026","0001","1042"
"0026","0001","1043"
"0026","0001","1044"
"0026","0001","1045"
"0026","0001","1046"
"0026","0001","1047"
"0026","0001","1048"
"0026","0001","1049"
"0026","0001","1050"
"0026","0001","1051"
"0026","0001","1052"
"0026","0001","1053"
"0026","0001","1054"
"0026","0001","1055"
"0026","0001","9999"
"0027","0001","1001"
"0027","0001","1002"
"0027","0001","1003"
"0027","0001","1004"
"0027","0001","1005"
"0027","0001","1006"
"0027","0001","2001"
"0027","0001","2002"
"0027","0001","2003"
"0027","0001","2004"
"0027","0001","2005"
"0027","0001","2006"
"0027","0001","2007"
"0027","0001","2008"
"0027","0001","2009"
"0027","0001","2010"
"0027","0001","2011"
"0027","0001","2012"
"0027","0001","2013"
"0027","0001","2014"
"0027","0001","2015"
"0027","0001","2016"
"0027","0001","2017"
"0027","0001","2018"
"0027","0001","2019"
"0027","0001","2020"
"0027","0001","2021"
"0027","0001","2022"
"0027","0001","2024"
"0027","0001","2025"
"0027","0001","2026"
"0027","0001","2027"
"0027","0001","2028"
"0027","0001","2029"
"0027","0001","2030"
"0027","0001","2031"
"0027","0001","2032"
"0027","0001","2033"
"0027","0001","2034"
"0027","0001","2035"
"0027","0001","2036"
"0027","0001","2037"
"0027","0001","2038"
"0027","0001","2039"
"0027","0001","2040"
"0027","0001","2041"
"0027","0001","2042"
"0027","0001","2043"
"0027","0001","2044"
"0027","0001","2045"
"0027","0001","2046"
"0027","0001","2047"
"0027","0001","2048"
"0027","0001","3001"
"0027","0001","3002"
"0027","0001","3003"
"0027","0001","3004"
"0027","0001","3005"
"0027","0001","3006"
"0027","0001","3007"
"0027","0001","3008"
"0027","0001","3009"
"0027","0001","3010"
"0027","0001","3011"
"0027","0001","3012"
"0027","0001","3013"
"0027","0001","3014"
"0027","0001","3015"
"0027","0001","3016"
"0027","0001","3017"
"0027","0001","3018"
"0027","0001","3019"
"0027","0001","3020"
"0027","0001","3021"
"0027","0001","3022"
"0027","0001","3023"
"0027","0001","3024"
"0027","0001","3025"
"0027","0001","3026"
"0027","0001","3027"
"0027","0001","3028"
"0027","0001","3029"
"0027","0001","3030"
"0027","0001","3031"
"0027","0001","3032"
"0027","0001","3033"
"0027","0001","3034"
"0027","0001","3035"
"0027","0001","3036"
"0027","0001","3037"
"0027","0001","3038"
"0027","0001","3039"
"0027","0001","3040"
"0027","0001","8888"
"0027","0001","9999"
"0028","0001","1001"
"0028","0001","1002"
"0028","0001","1003"
"0028","0001","1004"
"0028","0001","1005"
"0028","0001","1006"
"0028","0001","1007"
"0028","0001","1008"
"0028","0001","1009"
"0028","0001","1010"
"0028","0001","1011"
"0028","0001","1012"
"0028","0001","1013"
"0028","0001","1014"
"0028","0001","1015"
"0028","0001","1016"
"0028","0001","1017"
"0028","0001","1018"
"0028","0001","1019"
"0028","0001","1020"
"0028","0001","1021"
"0028","0001","1022"
"0028","0001","1023"
"0028","0001","1024"
"0028","0001","1025"
"0028","0001","1026"
"0028","0001","1027"
"0028","0001","9999"
"0029","0001","1001"
"0029","0001","1002"
"0029","0001","1003"
"0029","0001","1004"
"0029","0001","1005"
"0029","0001","1006"
"0029","0001","1007"
"0029","0001","1008"
"0029","0001","1009"
"0029","0001","1010"
"0029","0001","9999"
"0030","0001","1001"
"0030","0001","1002"
"0030","0001","1003"
"0030","0001","1004"
"0030","0001","1005"
"0030","0001","1006"
"0030","0001","1007"
"0030","0001","1008"
"0030","0001","1009"
"0030","0001","1010"
"0030","0001","1011"
"0030","0001","1012"
"0030","0001","1013"
"0030","0001","1014"
"0030","0001","9999"
"0031","0001","1001"
"0031","0001","1002"
"0031","0001","1003"
"0031","0001","1004"
"0032","0001","1001"
"0033","0001","1001"
"0033","0001","1002"
"0033","0001","1003"
"0033","0001","1004"
"0033","0001","1005"
"0033","0001","1006"
"0033","0001","1007"
"0033","0001","1008"
"0033","0001","1009"
"0033","0001","1010"
"0033","0001","1011"
"0033","0001","1012"
"0033","0001","1013"
"0033","0001","9999"
"0034","0001","1001"
"0034","0001","1002"
"0034","0001","1003"
"0034","0001","1004"
"0034","0001","1005"
"0034","0001","1006"
"0035","0001","1001"
"0035","0001","1002"
"0035","0001","1003"
"0035","0001","1004"
"0035","0001","1005"
"0035","0001","1006"
"0035","0001","1007"
"0035","0001","1008"
"0035","0001","1009"
"0035","0001","1010"
"0035","0001","1011"
"0035","0001","1012"
"0035","0001","1013"
"0035","0001","1014"
"0035","0001","1015"
"0035","0001","1016"
"0035","0001","1017"
"0035","0001","1018"
"0035","0001","1019"
"0035","0001","1020"
"0035","0001","1021"
"0035","0001","1022"
"0035","0001","1023"
"0035","0001","1024"
"0035","0001","1025"
"0035","0001","1026"
"0035","0001","1027"
"0035","0001","1028"
"0035","0001","1029"
"0035","0001","1030"
"0035","0001","1031"
"0035","0001","1032"
"0035","0001","1033"
"0035","0001","1034"
"0035","0001","1035"
"0035","0001","1036"
"0035","0001","1037"
"0035","0001","1038"
"0035","0001","1039"
"0035","0001","1040"
"0035","0001","1042"
"0035","0001","1043"
"0035","0001","1044"
"0035","0001","1045"
"0035","0001","1046"
"0035","0001","1047"
"0035","0001","9999"
"0036","0001","1001"
"0036","0001","1003"
"0036","0001","1004"
"0036","0001","1005"
"0036","0001","1006"
"0036","0001","1007"
"0036","0001","1008"
"0036","0001","1009"
"0036","0001","1010"
"0036","0001","1011"
"0036","0001","1012"
"0036","0001","1013"
"0036","0001","1014"
"0036","0001","1015"
"0036","0001","1016"
"0036","0001","1017"
"0036","0001","1018"
"0036","0001","1019"
"0036","0001","1020"
"0036","0001","1021"
"0036","0001","1022"
"0036","0001","1023"
"0036","0001","1024"
"0036","0001","1025"
"0036","0001","1026"
"0036","0001","1027"
"0036","0001","1028"
"0036","0001","1029"
"0036","0001","1030"
"0036","0001","1031"
"0036","0001","1032"
"0036","0001","1033"
"0036","0001","1034"
"0036","0001","1035"
"0036","0001","1037"
"0036","0001","1038"
"0036","0001","1039"
"0036","0001","1040"
"0036","0001","1041"
"0036","0001","1042"
"0036","0001","1043"
"0036","0001","1044"
"0036","0001","1045"
"0036","0001","9999"
"0037","0001","1001"
"0037","0001","1002"
"0037","0001","1003"
"0037","0001","1004"
"0037","0001","1005"
"0037","0001","1006"
"0037","0001","1007"
"0037","0001","1008"
"0037","0001","1009"
"0037","0001","1010"
"0037","0001","1011"
"0037","0001","1012"
"0037","0001","1013"
"0037","0001","1014"
"0037","0001","1015"
"0037","0001","1016"
"0038","0001","1001"
"0038","0001","1002"
"0038","0001","1003"
"0038","0001","1004"
"0038","0001","1005"
"0039","0001","1001"
"0039","0001","1002"
"0039","0001","1003"
"0039","0001","1004"
"0039","0001","1005"
"0039","0001","1006"
"0039","0001","1007"
"0039","0001","1008"
"0039","0001","1009"
"0039","0001","1010"
"0039","0001","1011"
"0039","0001","1012"
"0039","0001","1013"
"0040","0001","1001"
"0040","0001","1002"
"0041","0001","1001"
"0041","0001","1002"
"0041","0001","1003"
"0041","0001","1012"
"0041","0001","1025"
"0042","0001","1001"
"0042","0001","1002"
"0042","0001","1003"
"0042","0001","1004"
"0042","0001","1005"
"0042","0001","1006"
"0042","0001","1007"
"0042","0001","1008"
"0042","0001","1009"
"0042","0001","1010"
"0042","0001","1011"
"0042","0001","1012"
"0042","0001","1013"
"0042","0001","1014"
"0042","0001","1015"
"0043","0001","1001"
"0043","0001","1002"
"0043","0001","1003"
"0043","0001","1004"
"0043","0001","1005"
"0043","0001","1006"
"0043","0001","1007"
"0043","0001","1008"
"0043","0001","1009"
"0043","0001","1010"
"0043","0001","1011"
"0043","0001","1012"
"0043","0001","1013"
"0043","0001","1014"
"0043","0001","1015"
"0043","0001","1016"
"0043","0001","1017"
"0043","0001","1018"
"0043","0001","1019"
"0043","0001","1020"
"0043","0001","1021"
"0043","0001","1022"
"0043","0001","1023"
"0044","0001","1001"
"0044","0001","1002"
"0044","0001","1003"
"0044","0001","1004"
"0044","0001","1005"
"0044","0001","1006"
"0044","0001","1007"
"0044","0001","1008"
"0044","0001","1009"
"0044","0001","1010"
"0044","0001","1011"
"0044","0001","1012"
"0044","0001","1013"
"0044","0001","9999"
"0045","0001","1001"
"0045","0001","1002"
"0045","0001","1003"
"0045","0001","1004"
"0045","0001","1005"
